Age,CrackWidth,VibrationLevel,LoadStress,WeatherImpact,MaintenanceScore,FailureRisk
80,14.724943673969763,41.2600383707784,75.23708493835153,6,3,1
15,10.596800463622333,33.315344291751984,88.98823176857033,2,7,1
62,14.14460191288889,6.08809555626374,13.749113654441418,6,5,0
62,15.355590028856776,23.911701152403612,45.78828216328325,5,3,0
47,1.7458035917935089,25.30537774233754,78.60781288197448,3,1,0
62,10.12207912718694,11.627567918269005,50.942700055682835,6,8,0
51,18.640286845138682,3.9982697179650972,34.05273668142358,8,3,1
55,6.412843843190286,38.836181523584635,29.782481394087103,9,2,1
64,11.877661951157975,6.101752606219751,21.83664402247401,1,1,0
3,7.3846096301979225,29.714537528088737,87.1416603870654,3,4,0
51,9.085359444381993,46.82245869418303,61.78198629264004,3,8,0
7,10.972062358763065,43.805259629902125,16.874645049231038,8,3,1
21,10.978439597779545,13.887631187463057,44.43222912135719,1,1,0
73,4.034609246604717,42.57243187756327,43.09602857245989,5,4,0
39,13.691430957596666,0.01662530602447032,26.35652716385167,3,9,0
18,1.7573622248531362,0.8843904806628611,49.195686292497165,2,1,0
4,2.7764954688404075,30.127658192143247,39.88894288538228,8,2,0
89,0.05421798828659341,18.239910957226474,40.76233349429643,3,9,0
60,2.3339212828336264,19.323042057957355,76.51239020091629,7,2,0
14,9.463324021037845,28.222054533944124,30.093704695467668,1,3,0
9,12.122037621116773,9.58912277959303,67.76739629698199,6,7,0
90,15.885788999329248,10.587767533273917,61.35846614928414,3,3,0
53,2.1339850022687212,24.230079350943235,61.128326110408054,8,9,0
2,17.014549200329093,37.71267721719315,69.67066115275983,6,6,0
84,14.919490510974363,30.974887570379384,59.35438325760886,2,3,1
92,8.170365858718338,14.867752411841945,89.13296033617462,6,9,0
60,18.658761341999092,21.51685887544606,70.80220827552338,7,1,1
71,19.81858952914781,8.53323792749992,59.22669262342493,5,10,0
44,4.100036201064745,3.7314907168540854,84.67868082588804,3,3,0
8,7.584571699276008,39.134802037207464,64.55319084401317,4,1,0
47,18.52898847179422,13.26937045940973,36.20298230066611,4,2,0
35,14.431931015025544,8.88831939256241,28.638542635891408,6,8,0
78,0.9618928792817538,34.58090277846597,23.70950070964109,10,7,1
81,15.630289635028298,30.9025837143593,90.95096912914914,1,2,1
36,16.558817743549838,31.659481300673203,73.91218886182592,4,2,1
50,15.01003849530627,11.444730242330682,94.36405943478887,10,9,0
4,15.990742618390312,11.63227692813405,64.29626251434487,4,6,0
2,16.502653533855945,11.040131489281958,52.60607933454213,10,5,0
6,3.728099735762882,8.687629783114726,15.37448400738004,1,10,0
54,4.713834921299995,32.78618362808282,70.44780533914269,9,6,1
4,12.675171274403546,42.40079426247007,62.398788379140804,4,9,0
54,18.15732260925032,36.215873483833064,99.11880042288593,7,7,1
93,6.323931645929893,39.60468168802716,31.524290000401873,3,10,0
63,11.766133515901133,20.239921454259992,57.76636197581523,10,10,0
18,13.659641268342648,32.703789768599904,68.58616016062653,3,9,0
90,9.038972025980785,17.711812022238725,68.01320572681092,8,4,0
44,14.27564909710652,26.275231098432002,60.51641886535624,8,2,1
34,17.99334890584346,24.081742326743118,79.92352092945029,1,8,0
74,12.482030883636753,8.84435725719272,28.44830885741348,10,4,1
62,10.79562123829266,19.35393801678154,75.30644802469743,2,9,0
14,8.77489350776678,48.19111377411755,65.77611142897803,8,4,0
95,11.549725418122513,12.429012885747104,90.6467600615116,1,8,0
48,7.107249036367918,6.690186813974436,86.24749951302235,8,9,0
15,7.829642204030039,20.929031081196765,38.36323352192979,8,9,0
72,10.63714959376348,39.51688679300741,34.86135924776377,2,10,0
78,1.3323822478163394,29.107411488998615,98.34879914672031,4,4,1
87,4.580507818495927,34.04874136191223,57.45386628237309,6,1,0
62,10.856986212268179,9.48474240873386,91.57788675229932,9,3,1
40,8.630562862728851,30.947409650386078,24.749292140243398,8,9,0
85,6.656315718249686,16.17501974557369,67.85370233201569,8,4,0
80,14.61098273618603,41.71516829773837,82.88741686245275,7,5,1
82,13.87435214806677,31.46494030053681,95.26557246278021,9,7,1
53,3.334615199867663,9.942813888764796,40.36061269153211,2,5,0
24,17.572582307468764,3.2308339922043072,75.24830529316472,3,4,0
26,9.908472528079313,2.131660464351637,58.49317081356571,10,2,0
89,14.82921822278091,18.570428382507036,15.456603345982138,8,2,1
60,11.463016985147775,13.292556832715674,72.0999763578049,6,4,1
41,19.953852318476866,32.304506173125404,72.10869024140591,10,10,1
29,15.048062400776454,24.966691748930913,93.75461243618832,9,10,0
15,14.139609224869181,13.300963900269036,54.758120155207514,10,9,0
45,15.571438781015022,7.461888897508806,30.72258286394632,4,8,0
65,2.8625597109693923,6.35998813437248,14.010744110381124,8,3,0
89,4.090891863389265,43.233019607020886,47.407796801731514,10,9,0
71,14.281281644472283,12.173898420243361,37.17250300697516,3,5,0
9,9.879629742617253,32.58553239554842,78.49794754214881,3,3,0
88,15.092705837202331,40.53429639931331,41.884098835694196,8,5,1
1,2.0583206148829003,30.704065559236803,95.41640766833595,5,10,0
8,10.729627029691894,42.97826158234729,96.60791826890058,3,4,1
88,7.576431311138315,19.619686076423726,65.88177311959373,10,8,0
63,9.140004385633567,47.81110953244742,93.57942583133946,1,5,1
11,12.07915744145025,6.657250208904847,78.47689100630461,3,10,0
81,10.045766949250602,5.107476482876905,59.21736768776135,9,8,0
8,10.797212742256734,32.93460731037218,26.22771418805003,5,9,0
35,9.727149639912156,47.14155707066309,51.2738149162456,10,4,0
35,8.179103541709864,40.4441730818164,60.47870170263558,2,7,0
33,15.4376396119649,3.8208429719025716,87.75654226615092,7,2,0
5,0.24406144636089033,13.968385696735819,53.32000388820984,2,6,0
41,11.968854024104541,46.515944241891184,90.7907205410161,4,8,0
28,11.310166946459477,12.652921640039228,70.6914081121122,7,7,0
7,14.323581494659043,39.05852118934596,22.329915674830424,4,7,0
73,11.98058729554653,41.25660979643519,99.54832323925837,7,8,1
72,16.535976556181566,24.77260517304909,57.45093946785214,7,7,0
12,19.181495891280555,19.317445492415775,45.2672466768171,1,5,0
34,6.850485143570868,22.506221620987983,69.32023880225739,6,7,0
33,4.547019660599741,11.348234718268207,19.800398258293516,9,10,0
48,8.471937248409658,44.46954580644221,67.28847820780189,2,3,0
23,5.7585923295145225,22.530982836487894,54.841240044934565,3,5,0
62,12.29900526305309,44.12297202280499,46.60066629987248,10,7,1
88,18.237048176859293,5.284673995313705,95.77180190610092,5,9,0
37,2.7823238828612373,49.413763550006564,57.02857450588479,9,2,0
99,2.01589206031773,22.163654372180915,29.72057315229446,4,4,0
44,5.120310637073244,2.391541019705273,51.30671314395688,1,7,0
86,14.521911721248015,1.9010924118727457,92.74486641154054,4,1,1
91,11.859258105176432,37.31036287409193,25.84859241975352,6,2,1
35,2.044253284503992,32.95177671018404,29.256133481941323,5,9,0
65,18.37501044521493,40.10652790637938,11.172661098137537,1,10,0
99,15.801692742481734,5.2683766976402975,11.277104445619045,4,7,0
47,0.46045209575275026,1.7785433517774174,84.64524642626613,6,10,0
78,13.027344219764922,25.428964472378922,75.89103461586602,10,7,1
3,15.42493337039476,19.379761574138477,41.95369508067624,10,6,0
1,7.48870739440844,23.09734683354779,72.84800415048156,4,3,0
5,1.3784307873443757,49.5794204435137,45.56853336789732,9,10,0
90,1.546421309775745,48.53749788353351,95.76071163980447,5,3,1
14,2.08493932103619,47.11576948365964,97.03474132834313,8,2,1
27,16.80879263960846,39.19213383838369,45.3514398228409,9,6,1
9,18.213723965114262,17.74206801284452,86.87997157067812,10,4,1
79,2.456215636914676,20.60654651313858,79.57801375277195,5,5,0
15,4.718120691901624,27.480802185946224,37.89999434546104,6,3,0
90,3.3104102073457953,41.52672282024199,30.88358460109954,1,6,0
42,3.7264175898824137,3.435641625913388,51.24111853535504,7,3,0
77,16.749815780049843,21.214844294244408,80.32139565529656,4,8,0
51,6.642928253098779,4.1308831729634345,96.41510062558709,2,9,0
63,6.228885280912824,25.73287932867558,78.72211619799153,5,4,1
96,4.5479124175422525,44.94504120031177,86.9686286516533,3,9,0
52,12.157887875885173,39.124246228196895,64.27578755534648,6,7,1
96,7.586113967710977,11.392120877155499,85.18670477579133,8,3,1
4,14.884993036865776,48.799542479939625,80.5978772203076,7,7,1
94,4.11159616751275,33.36751990232142,43.928698773365205,3,1,0
23,15.755797774289848,0.5213849698701534,59.6791271908649,8,3,0
15,12.07443063460278,12.770674234260976,82.42778097907254,2,6,0
43,2.285346001113755,13.035664995995827,14.145106077096074,10,4,0
29,8.290091684072554,3.4627153142929967,82.7271354120247,9,7,0
36,17.27036281225914,47.99132590379645,26.00993116441211,4,3,0
13,18.459204635969698,23.912764728796187,56.32152554092951,1,1,0
32,9.314002446376264,44.7907298685941,82.74478956003439,8,9,0
71,9.616739561781472,16.110775172231417,32.84389703410254,7,6,0
59,18.369094498786023,6.261678521641356,32.122669537553776,5,8,0
86,11.741364482731345,23.716805495310695,46.248795861602666,10,3,1
28,0.656933404868767,5.697831735715858,90.5178517819871,5,8,0
66,18.254989257582576,24.300775148876998,10.03985032934871,7,2,0
42,4.964528855143038,46.01485906097039,91.12447869777415,5,4,0
45,11.552639081830945,26.038407091710635,23.8426322177447,8,3,1
62,3.3102663485594763,30.824986344754173,99.10777384607339,6,10,0
57,0.6775832049318997,7.831921848690415,95.93622937346213,5,1,0
6,6.229463422655148,2.1867812939984743,54.5207670632155,9,7,0
28,15.609914150921753,5.5403981089903525,56.144822303136536,2,10,0
28,5.551743452588362,29.926578784218282,53.339440624826885,1,2,0
44,4.401944281621941,4.750584949615233,67.18992810935703,8,4,0
84,4.253615686824526,18.79964449706557,18.164953201143796,3,9,0
30,10.303473648136253,27.504597022907802,12.935615350740985,7,6,0
62,19.510826313655127,19.43263993149235,15.193263557430896,10,8,0
75,9.17977976034026,8.184190073265075,49.99288143173629,8,2,0
92,11.146107377800957,13.689565375705326,34.7993145297535,6,7,0
89,17.212640357814678,46.41587664242885,65.98356061338944,10,6,1
62,10.701394378673172,33.79911377931777,99.31980604373011,9,9,1
97,3.689257428377122,24.80239193399433,44.769085576881935,7,7,0
1,5.991918235329541,0.6357444993446759,61.6457128694062,10,1,0
27,6.198738525372218,49.62077002447351,47.40435063166019,5,8,0
62,7.946362309151958,33.572746744732164,86.25445009496734,8,10,1
77,8.535778106734988,15.846123867247247,91.20127631160143,2,3,0
3,15.995640441485389,43.96343299989191,88.9620050984734,7,2,1
70,6.98773998098666,12.921581014590904,97.69350148113318,4,3,0
72,9.364636568827587,27.20082895913758,12.476726662637375,9,6,1
27,12.499519741021047,31.803538186491252,85.58345459309778,1,3,1
9,7.554518948803386,11.053168572686422,77.6594955735184,7,10,0
62,16.73129626584666,48.91986394002979,30.582496846032832,6,5,1
37,11.749072084681487,37.409595298949874,96.06880840487747,8,6,1
97,5.8808935844194306,27.890661275553498,23.33601354069509,5,8,0
51,14.281183995796564,9.029729908765043,71.15949344205175,1,7,1
44,10.552954602895717,2.6929103499013065,30.240119513432123,1,8,0
24,10.689117825144939,16.002991626049173,48.82425838966672,9,3,0
79,9.621758967751719,37.65936679567014,74.7243907250112,10,4,1
59,9.940238976424979,13.466564915101253,60.6992177829742,6,6,0
32,15.307125621324813,26.977811024775256,48.47516481953005,10,7,1
96,2.0596295866263103,36.39735883653716,39.370458783878846,5,9,0
88,6.6872562262096436,5.3971857323232175,85.56936901379113,1,1,0
52,1.5100672760777845,34.264900805793665,22.943291528333233,6,8,0
62,15.064924414949017,4.593544385502235,48.709258887682005,6,8,0
58,5.446037094405989,48.25648710634983,91.3381814597628,3,6,1
52,17.948608196377684,24.419706503246978,86.1264595413971,8,4,1
12,10.531569333185875,7.533805385493869,46.0847586225742,1,3,0
39,16.014995429722422,17.119181801677325,78.67975272411775,1,3,0
2,19.578628712319222,20.670822464763074,84.08447476379733,6,6,0
3,16.79577718913141,37.909250553826865,89.99986816032667,10,8,1
56,17.33987520023047,37.17118930383047,59.00551921443052,1,7,1
81,8.159689907296894,30.597025266866552,28.40147974492406,6,1,0
59,11.034451905186796,5.296535627924648,32.977816885353846,1,6,0
2,5.077771280866086,7.57846857938368,36.61252066374438,6,7,0
2,3.922261993869056,4.6878460322778315,63.4422232728654,3,7,0
92,10.110157582120676,28.858639164377504,12.95286617157476,8,9,1
54,11.900979594008412,43.856922075570196,67.24382219019714,6,10,0
87,6.7854249179238195,21.69002561273859,42.79188145854088,1,5,0
96,11.388870355270006,8.04240869788731,36.5717622240678,5,1,0
97,17.74920965027006,27.902116257448352,89.15469136553138,8,2,1
1,11.134431695667322,40.587610843285496,51.4002156022719,3,4,0
19,14.416261926210133,37.0856030756465,18.55477409794235,6,5,0
2,16.106299347158103,44.072538983751066,84.40720912236223,5,9,0
53,19.774575639108857,13.895104862443391,14.287713169285594,6,1,0
44,12.063948043539591,9.697693363388742,75.4074301751377,10,3,1
90,16.13700297925172,43.990824297096935,79.65155995935986,1,5,1
32,19.252986371097492,32.878015638901154,41.73423453359723,7,3,0
70,18.888194511545468,15.546446500377709,84.2309070650008,9,4,1
32,2.8216369755542714,37.11740252862546,56.40934652708081,2,3,0
68,8.12784616547044,40.75591922401839,51.696428794551714,10,4,1
55,6.479801222135992,30.748912017056618,14.08629533218233,5,1,0
75,1.7385002990069864,34.394205493995756,36.10262742840153,10,8,0
56,12.66481549821921,18.762995222133316,93.79089737967698,4,4,1
17,14.718092263920045,26.934783367151955,45.264156695515,6,7,0
38,16.96256190933767,26.207958536308112,59.203046850109146,6,2,0
24,2.45553779325417,42.402389556538594,57.88195110858266,2,2,0
69,17.528881517505877,41.998199014109126,63.1387980840424,2,6,1
98,12.858511272285064,41.63402346735216,15.519786007895435,4,2,1
70,14.078922702770189,0.5515807131232897,42.59586293188555,1,6,0
86,18.21248007080608,37.47727422344441,75.08154464942987,9,2,1
11,12.495225420865022,37.93381950555024,28.050422596568463,7,4,0
16,6.717317142996702,33.91894114275709,28.322053979172438,7,7,0
97,16.502146628453197,37.81323289457263,10.908154602012225,3,8,0
73,7.261184243901811,42.09851857483544,49.37337339473888,3,3,0
59,0.6845622164105825,23.515952705089283,89.44609426060798,1,9,0
70,16.613090131304993,25.10251067442236,14.671084922857812,3,2,1
80,6.903842897625512,6.235702845569524,27.200683854640236,3,8,0
93,15.476690464026806,19.26879415236809,37.90760845084796,4,8,0
3,7.255157893318909,32.16825899558921,75.85522629077916,4,4,0
20,17.221360399494433,39.019988807363724,67.65720335223278,3,1,0
59,4.390210501619174,10.860454884560527,47.434951412366956,10,1,0
36,19.490945303977398,6.89114495796177,78.31620453325381,8,2,1
19,15.595175495760616,33.15210022502461,64.86679104912118,8,9,0
90,2.2847585184079366,0.09399417624553208,90.64367196914972,1,2,0
67,11.31553239933121,8.918629215366492,83.62240742248237,7,2,1
19,19.707346244834692,1.4535690171976867,32.75322454802805,2,6,0
20,9.421309053876287,8.344255892743547,34.42947198707802,1,7,0
96,3.642142776431665,9.065963996275261,21.282082821314706,3,7,0
71,9.695567343006923,19.38367973751971,40.32682531457108,4,9,0
52,10.249153117638432,20.1163562343278,99.95895268471848,6,6,1
33,14.833738884573311,43.713123530511886,46.51760517535549,10,8,0
40,13.976917063218089,25.505485624941258,29.843959122019577,5,6,0
39,8.05100087193961,36.17023828061431,78.62345960279977,4,2,0
82,4.36046214988173,5.206867896014372,58.82239031163905,8,1,0
1,12.90108335538659,11.271937773184693,23.46413045742573,4,5,0
11,8.434078691065636,35.14717204893384,44.26207130447792,10,9,0
92,2.645524222506608,2.6401980234264046,47.302274398540895,2,8,0
57,18.011446024727714,24.329883112187655,77.84467305122968,3,4,1
89,13.824437152193088,29.968448283146692,11.860423200271402,6,5,1
50,13.663677128909628,30.107282202624052,34.21176821184794,8,5,1
23,16.451677518233478,1.1466405634021015,56.58366711839698,8,6,0
31,10.593233573101621,16.105400211459276,34.196206820755904,9,3,0
94,16.301088568049142,31.8245325524577,66.5590642677099,7,5,1
42,9.961815070220116,7.449986807462173,53.368073134715495,2,2,0
99,1.3435079983142018,34.77078241640266,42.55392293736226,8,10,0
7,8.104961760553774,37.296260440683724,95.4287764183461,7,1,0
16,9.949297879597811,49.098459522307266,66.89435492678118,8,1,0
90,14.404051632645915,10.492099742820471,21.694723504114712,3,10,0
60,2.131574602573487,41.25653338330576,60.408252769905594,7,7,0
2,2.80037077320898,26.0148288459327,80.26586678808108,10,2,1
1,5.273676052692329,18.67312980720867,73.76407277435176,9,4,0
48,5.329967867417644,6.118837866258897,25.488030636573345,3,5,0
12,14.643691569181247,36.77528032437688,97.5177999136093,10,7,1
69,5.014613211231955,11.792879957184354,50.39322811719454,6,2,0
37,12.661961267148952,18.571100093652287,24.312250336623517,2,6,0
32,9.885477002765429,3.127111344868422,26.217617871533314,2,1,0
9,11.465887563588012,40.068345790975954,18.841149297017246,5,7,0
99,16.762139263565917,38.32942619858217,82.31662975914409,5,9,1
19,8.087630030980486,36.680791502115625,20.98274448896638,7,5,0
48,15.41822754128541,14.972175524594334,21.261273142757226,2,5,0
80,8.440721191013747,8.674003713297862,86.5424453284754,7,4,0
3,7.0774275312249895,31.877663223511487,41.014367600280366,5,3,0
20,19.17254354626441,24.808319205660972,12.77721138772652,6,9,0
24,3.6874184135792643,8.91262334523208,14.67057695665698,8,5,0
54,1.8067392115521574,34.295563552493185,22.795340203350598,10,8,0
33,15.41971851070957,49.556321591065185,29.205401317812058,4,9,0
24,1.3649941070818317,37.360979387101885,69.86315748145648,7,5,0
75,16.741579814060586,36.99931933428059,24.159365200164544,6,10,0
72,8.743867927144871,47.51563764652958,20.69869520593648,10,9,0
36,18.31027354583828,10.14681837874511,78.82472273286513,2,2,0
38,14.430657222438112,28.27749824607202,70.3949755473923,8,9,1
84,12.208093340159152,48.98233575169417,49.17917993097126,10,4,1
99,18.986135941155315,8.264705548508728,59.43787943320935,9,6,1
89,7.932987461041085,35.012597972226054,38.07856182937766,5,6,0
99,19.08173873079266,29.2905072985951,53.42503782118246,10,6,1
25,2.7000255484241387,29.323954609435347,55.60053840844712,4,2,0
93,9.675098838648255,34.88353137600376,44.85135440602863,6,7,0
18,5.398224447843898,46.48084614378421,91.59149896049465,8,6,1
82,10.796855578163868,39.1290969925669,11.445567848290553,3,1,1
66,3.2402775578316922,2.8068051708105,80.39541367821215,10,2,1
54,16.830593206200867,42.636400993785564,21.19445481171919,1,7,1
35,16.928156986291146,11.277066496286631,81.77926244834795,4,1,0
80,19.10472625446958,18.8457082368186,65.43207241090491,4,1,0
61,3.0934428176647244,23.08664068061911,85.89502818427621,1,1,0
41,12.466651018099814,24.045300037653483,18.77628930768077,9,8,0
33,9.484746174007393,21.75901996276784,60.308257068979664,3,4,0
68,6.887674640884665,46.86766471079322,55.09790922359774,5,4,0
33,7.030803222684376,35.30095038320123,73.55738646670227,6,2,0
14,8.255871012135046,31.558532297835317,58.08614967043082,8,1,0
21,14.098510993779062,2.492101389147078,58.66611104197938,6,10,0
48,11.965721165363092,45.195666513018736,48.66363492184582,3,9,0
20,9.193630255222622,45.46950960041981,37.79509816066067,6,7,0
8,1.5186682073924418,39.01065317150512,53.403792512697294,1,4,0
7,1.5553068815791415,0.3514601906809578,20.66431228915605,4,6,0
67,0.046787812515565186,2.864012553881168,96.53620050847763,6,2,0
17,19.353987764141728,11.261185113424489,74.29696872639384,7,7,0
33,0.1050763711676983,6.5674704072453345,95.7220405019062,10,2,0
48,2.0618749202748976,19.941801485186474,30.405464409696695,3,10,0
76,6.291931136188218,46.13115290438948,89.14069181588752,9,8,1
59,16.148605036335223,23.603021709849912,82.79109861071846,7,8,0
86,19.241975715282354,0.6701313216082805,70.94371712119063,1,1,1
22,15.800271175837121,14.137284478938101,66.25262674766851,2,8,0
30,13.811204648912812,2.229745418648077,38.489469874108295,1,2,0
38,10.426013348271388,1.8143811306751079,83.47697064685276,9,6,1
51,1.7341042372436721,13.785992654777612,55.136391533176045,9,1,0
54,19.163415860078608,13.78061693394727,16.38024183021568,7,5,0
8,15.16784827891363,39.3563301300802,38.1576844769617,10,7,1
27,12.778987706685236,48.7417326390556,94.17673886907949,3,10,0
27,15.180716910776997,18.560354694499914,86.56122345443616,5,1,0
98,14.482066585462771,21.44434394305193,98.37151282688852,4,2,1
21,12.744631595789738,42.23947181430107,66.51940443436882,7,7,0
30,19.611536003599763,13.406951004775669,32.27590658263708,9,6,0
97,18.0672762527205,7.819090220172398,24.65335447091774,2,3,0
28,12.933298382343267,42.65448117018252,26.822299654761547,8,10,0
64,13.863504229138496,2.3250293220032745,11.781609251252895,9,2,1
97,1.0319161331742,30.984972009970786,45.16138998873453,10,10,0
69,13.398349291000784,28.099642373340338,27.228491244958825,10,4,1
61,0.8833087542020035,17.296022375084714,47.04899144110322,9,3,0
48,11.765275139398621,15.75947605486795,94.14949886548888,10,7,1
19,19.987069991316698,38.59288630908107,48.748618855647095,7,8,0
4,11.116131628743593,4.321230538127324,89.01860472863514,9,2,1
35,9.464202361626668,11.83921546556927,64.49542899542888,9,10,0
64,6.257097130111751,36.62243659190449,32.241839919525276,3,7,0
49,2.410451575729289,27.41602918632121,42.026928333329025,4,8,0
17,14.620473429165632,6.399410426679319,17.55275822392865,2,6,0
44,3.8519805557126086,44.106780714103,40.011633423640944,10,6,0
92,2.3056404249456874,19.672392328179576,70.97868509531807,3,10,0
30,8.435253194610251,41.39341876610864,16.489998363649168,5,1,0
93,15.906836759181948,39.38565077638543,28.48612676302264,5,4,1
46,14.901290962404408,31.2212723235864,44.329693727198034,6,1,0
6,1.0976522929294985,24.724056564754648,98.38445833143663,7,4,0
99,9.102873700723123,48.97754201908784,80.63756406629922,7,2,1
37,10.44869152142338,7.2482536189908515,76.01380718428935,1,5,0
24,12.890933012516443,36.25778637755574,20.45718608729014,2,10,0
93,13.003347008864562,9.55953507323945,80.28963042534923,9,9,1
46,7.293944989146118,16.91315526661742,80.67419303644137,10,10,0
53,11.21354388007028,15.434937168659763,64.09924260618953,2,3,0
95,9.621237676881728,47.35179938693615,99.13256037985347,6,8,0
99,17.699967130465623,48.36780888941376,39.272851533209675,1,3,1
60,10.605302652698004,9.150772211736358,94.71452034176664,3,6,1
97,8.820643234963232,1.1017580148752093,92.32580034608533,2,4,0
63,8.089708993637014,36.000401983155655,11.033259377444006,3,8,0
85,11.448555188669314,20.899496693524217,50.510487382733,5,6,0
32,16.07953958801795,4.442012254378219,97.93938097464161,10,8,0
87,10.76802980761575,34.18770527885213,19.28092261672682,6,1,1
33,13.233103501610831,27.255276413034984,59.300622494498754,9,6,1
67,14.7571153381305,49.0258411000553,98.10617563369937,10,1,1
18,10.403362197574637,11.370474793068947,59.99458816952742,4,1,0
25,8.536341133097288,20.198893816327413,27.08337726749404,7,8,0
95,17.53330755724899,27.127290169771147,62.396490708333076,6,7,1
54,8.350121680557843,39.584999422667586,28.399651655459216,2,3,0
58,9.238857011511751,27.441932836002934,56.77338366050358,10,6,1
67,19.806826266835543,30.64500804309746,16.66379961211132,8,9,1
46,0.00475047151769159,11.307352579497037,64.49344022929643,7,7,0
24,3.7094581915344493,42.345936404427995,56.51109452153424,7,3,0
32,7.679277798394515,21.431527348523787,76.61452318853168,8,6,0
47,18.651798188505058,7.0479813760884635,66.76304240429064,1,4,0
86,1.4005941149494205,33.209395725270866,59.4645641677681,1,3,0
23,0.1897086725699615,10.804522659265375,72.0800964323309,8,9,0
66,1.0536767195445718,4.878125511964987,22.954772221500775,4,10,0
27,1.770868212272363,43.099345420213616,63.582369513274365,5,2,0
2,0.7519354641252174,23.008113224421983,25.48995425404999,8,1,0
90,9.595626537130094,37.46418563478882,93.29699870666929,5,2,1
17,11.615144144546555,14.529377990317755,16.150069436104378,10,7,0
33,5.433739421380082,39.34850674588331,48.733727472171395,4,10,0
9,7.965747679512711,5.596796351076517,72.62177298899005,6,1,0
43,1.8339867022286027,17.798668689742637,51.22199905014329,5,6,0
48,6.727409276568441,48.903090898676425,18.28857279096121,7,7,0
39,10.450383832690463,39.699485818400305,59.804111451403664,10,9,0
93,14.645436143692903,24.86279651573441,67.74687179446191,7,8,0
42,0.06692724085958446,16.988873578094253,73.34130798914569,4,6,0
26,9.34621533075305,43.606785001123825,43.5933833016483,5,3,0
99,5.940057529097644,27.242387954225784,60.729397392588595,3,8,0
50,17.056436433838027,37.92125089345556,50.56178274450218,4,7,0
25,14.31106630468484,37.7053840158082,70.4850434877028,4,3,1
24,11.782170689417896,0.8972839284245915,62.520127059233666,3,9,0
13,5.545312913935472,6.312689139630673,57.318059760322136,10,2,0
60,18.206782041150685,32.98146831973711,32.45719301544238,5,3,1
7,0.9020135444064636,8.080990564293572,10.181666597341053,5,2,0
57,2.189351973582303,12.774667232780235,25.667350778028634,7,1,0
36,7.832602810807121,47.33189770998036,20.535943728175177,4,4,0
45,2.488751145937127,28.009112918745593,50.41762705098521,4,5,0
20,19.1283139511885,37.53647534996736,65.10323356856603,9,6,1
65,15.959786442867667,27.899036939131992,29.177650781632735,6,5,1
8,5.179653032036273,27.62568073913626,94.51513863704685,4,1,0
16,11.771084579464908,4.707595506284895,10.6013916301499,2,3,0
14,19.646610301601633,17.18315963045515,79.50709136488086,6,1,0
76,17.683979562630057,14.121544934325586,66.2684292577398,2,5,0
87,12.01596892884396,19.53641828068066,43.61993209429137,5,5,0
15,18.07447934350541,39.91720941121641,14.544004997116712,6,6,0
92,19.783698196267178,18.59663339584324,66.47379146058515,4,8,0
98,14.867056457872483,22.584840961584135,44.705216157908325,3,10,0
66,1.2997281896578805,19.869069524265825,94.26404254718972,7,1,0
